DateTime,WindSpeed_1m[m/s],WindSpeed_3m[m/s],WindSpeed_7m[m/s],WindSpeed_13m[m/s],Temp_1m[degC],Temp_3m[degC],Temp_7m[degC],Temp_13m[degC],RH_1m[%],RH_3m[%],RH_7m[%],RH_13m[%],PAR_1m[umol/m^2 s],PAR_3m[umol/m^2 s],PAR_7m[umol/m^2 s],PAR_13m[umol/m^2 s],GlobalRad_1m[W/m^2],GlobalRad_3m[W/m^2],GlobalRad_7m[W/m^2],GlobalRad_13m[W/m^2],Temp[F],RH[%],CO2_MNT[ppm],CO2_LL1m[ppm],CO2_LL13m[ppm],Ph[Ph],Temp[degC],Sal[psu],ODO[mgpl],AirPress_hPa,LEO-W_4_0_1,LEO-W_4_0_2,LEO-W_4_0_3,LEO-W_4_0_4,LEO-W_10_-2_1,LEO-W_10_-2_2,LEO-W_10_-2_3,LEO-W_10_-2_4,LEO-W_10_-2_5,LEO-W_10_2_1,LEO-W_10_2_2,LEO-W_10_2_3,LEO-W_10_2_4,LEO-W_10_2_5,LEO-W_17_0_1,LEO-W_17_0_2,LEO-W_17_0_3,LEO-W_17_0_4,LEO-W_17_0_5,LEO-W_24_0_1,LEO-W_24_0_2,LEO-W_24_0_3,LEO-W_24_0_4,LEO-W_24_0_5,H2O_in(mmol/mol),H2O_out(mmol/mol),CO2_in(ppm),CO2_out(ppm),Ux(m/s),Uy(m/s),Uz(m/s),Sound(m/s),ShortRadIn[W/m^2],ShortRadOut[W/m^2],LongRadIn[W/m^2],LongRadOut[W/m^2],PyrgeoTemp[degK],CO2_desert[ppm]
2025-02-01 13:00:00,0.0,0.0,0.00519575,0.0,30.732369,32.24788325,32.38266875,36.764838749999996,66.1324055,56.56099625,57.94747825,58.6016805,22.62259375,83.19385075,324.49264374999996,533.61552525,16.78737075,54.428667499999996,176.9272545,195.91227550000002,79.57872200012207,72.24722337722778,2015.6290283203125,2011.4327392578125,387.13536071777344,7.997584819793701,25.099076271057125,32.72235584259033,6.489920258522034,885.7295731149426,133.03647949999998,193.44705852500002,302.095840425,235.8136986,236.89481940000002,122.08575880000001,278.108530325,144.73724554999998,177.259683075,242.14130812499997,218.88643822499998,221.09294087499998,250.22905692499998,222.75966280000003,122.281803725,54.01678105,67.619847075,116.00719592499999,128.18785177499998,163.966316575,132.3557338,129.09168992500003,169.194180125,184.25042015,-4991.19,-4991.14,-4776.9,-4776.9,0.0,0.0,0.0,0.0,97.10827029166667,115.27596883333332,364.37018933333337,369.18309066666666,311.927603875,271.0046844482422
2025-02-01 14:00:00,0.0,0.0,0.0,0.0,30.6657985,31.3405475,31.74654725,37.54560825,64.5733325,59.14000025,61.4379275,60.38019075,19.417330749999998,68.07158325,132.053569,520.342448,16.3764395,51.634335500000006,66.09911325,244.03231775,78.64517974853516,72.68290281295776,2015.660400390625,2011.4536743164062,393.7968292236328,8.013858318328857,25.099076271057125,32.59605312347412,6.505768537521362,885.3973019368422,159.02087832499998,307.70183225,159.10836915,100.02233149999999,219.998946625,223.92507354999998,233.174798275,118.19425804999999,200.6868445,290.51217365,179.881188425,252.18644679999997,260.68596497500005,232.908000025,121.71882445000001,53.129665175,62.7294267,115.20926494999999,124.29619480000001,197.836229925,181.23809680000002,122.72004467500001,169.4554286,164.944479675,,,,,0.0,0.0,0.0,0.0,214.47271866666668,103.13207791666667,363.99686125,371.55216170833336,312.53018445833334,281.51622009277344
2025-02-01 15:00:00,0.0,0.0,0.013725000000000001,0.0,30.028033,30.44882675,30.99783075,36.275831,65.7847575,60.061308249999996,62.265543,69.71490349999999,17.198302,34.4163185,84.96085475,284.632319,8.5687475,24.51287725,44.360853500000005,99.67219125,78.38245296478271,73.31065607070923,2015.6708984375,2011.4747314453125,400.1645965576172,8.02055549621582,25.09751176834106,32.5920352935791,6.514668107032776,885.2472104810128,218.30018525,242.87775735,162.32244225,148.155655975,161.941322175,167.28449504999998,200.31351795,157.5763878,119.0021149,206.8326338,197.7310866,220.62841014999998,360.981588675,333.3381306,117.04350389999999,47.904629975,57.013990424999996,109.44220419999999,117.97624652500001,158.6601054,154.167844975,99.99425835,106.81085284999999,86.03662425,-4991.04,-4990.935,-4776.35,-4776.35,0.0,0.0,0.0,0.0,178.26670204166666,102.25776570833334,358.2434783333333,367.81040841666663,312.85357020833334,287.1077117919922
2025-02-01 16:00:00,0.0,0.0,0.083725,0.0,29.455195,29.67627575,30.099535250000002,34.54498875,66.52032475,61.079595749999996,61.73461975,66.02802875,8.0345365,19.622796,51.5521495,219.37644625000001,3.267735,15.30801875,28.21125775,85.24850675,78.87702560424805,73.81635284423828,2015.6394653320312,2011.4852905273438,404.03562927246094,8.047068119049072,25.099076271057125,32.587021827697754,6.496234774589539,885.3001656835443,63.364485575,194.929925725,134.125606275,108.65759720000001,194.603577625,123.86613932499999,174.05511382499998,106.60730120000001,102.771531575,144.117147075,182.271809675,157.613110075,179.31905695,151.580424775,109.6372865,40.421581325,49.2131921,101.45322685,110.868133175,92.89314455,78.7584064,75.6689245,77.9505127,90.69654027499999,,,,,0.0,0.0,0.0,0.0,123.92169795833333,44.20607954166667,353.400909875,361.396726875,310.78174325000003,281.2224884033203
2025-02-01 17:00:00,0.0,0.0,0.24411650000000001,0.0,29.43300475,30.020636250000003,30.2951385,32.764013,71.08248275,64.36047025,63.28958325,62.43073725,3.062269,7.08939475,22.49931425,71.44121875,-0.5950182500000001,5.815508250000001,13.54101425,33.430084,80.32679462432861,76.96123933792114,2015.576416015625,2011.474853515625,415.26055908203125,8.021078824996948,25.09907627105713,32.58109378814697,6.469721674919128,885.8391237906977,34.78856955,101.898245675,102.4096752,31.860309374999996,119.11256512499999,40.177593475,122.62016872500001,65.099363525,41.389326749999995,106.508485425,107.46788185,118.03843915,144.7142087,117.21603745,93.555595825,24.93108755,41.397252525,85.594604575,91.41847845000001,41.275802600000006,43.347199425,33.93844935,43.0087664,46.247759875,-4997.4255,-4997.794,-4773.75,-4773.5,0.0,0.0,0.0,0.0,51.49489595833333,21.314831166666668,341.7123025,347.310061125,307.83880845833335,294.22032165527344
2025-02-01 18:00:00,0.0,0.0,0.09078325,0.00852925,29.49300075,29.89489175,30.651004999999998,30.081454,67.0939845,60.509223,57.553806,62.158701,-2.156557,-4.909796,-4.581051,-4.252306,-5.197448,-4.95088875,-4.82760975,-4.49886475,79.81308603286743,73.14719438552856,2015.52392578125,2011.4642944335938,449.6800689697266,8.040627479553223,25.100640773773186,32.57332897186279,6.421152949333191,886.2131467448979,14.147878449999999,81.85232415,86.118304975,17.369424275,82.88046225,19.611315725,86.49600352499999,13.774276324999999,20.347497975,85.39042175,84.00173175,86.105385975,86.31354905,60.21286202500001,82.127769425,13.51840435,41.98224595,73.957055825,79.33986837500001,17.98847165,19.754712625,14.02160595,14.051414124999999,14.251813725,,,,,0.0,0.0,0.0,0.0,-1.3438128333333335,-0.4991994583333333,323.31574966666665,326.31220029166667,304.8202729583333,295.2378845214844
2025-02-01 19:00:00,0.0,0.0,0.0255875,0.0,29.34670925,30.1151505,30.933725250000002,30.32801275,61.45025575,54.43812575,51.53777375,56.35799625,-2.772954,-5.197448,-5.23854075,-5.7727515,-5.36182025,-5.48509975,-5.320727,-5.238541,79.81553077697754,68.2680435180664,2015.4821166992188,2011.4537963867188,477.700439453125,8.033622980117798,25.102205276489254,32.57129764556885,6.360029339790344,886.4217149148936,14.154864,81.912127525,86.59620612500001,15.486194799999998,83.0396734,18.261025675,86.56271832499999,13.726553325000001,20.484822475,83.7988601,84.05699655,86.18437365,86.28040532499999,61.509330825000006,82.47221525,13.881547925000001,66.42547625,74.35322864999999,79.69491822500001,18.230867725000003,20.246947125,14.41332795,14.269752425000002,14.352395475,-4989.875,-4989.975,-4775.8,-4775.85,0.0,0.0,0.0,0.0,-1.0722874166666667,0.2904444583333333,315.6161642083334,318.65194775000003,303.58613533333335,311.0157470703125
2025-02-01 20:00:00,0.0,0.0,0.048921,0.0,29.36479025,30.111863,30.73812225,30.2219925,58.84906125,51.372579,49.4066845,53.550514,-2.9373265,-5.197448,-5.4440065,-5.649471999999999,-5.1974475,-5.320727,-5.19744775,-5.19744775,79.45959281921387,65.91256999969482,2015.5135498046875,2011.4852294921875,496.0694580078125,8.039570808410645,25.100640773773193,32.56856918334961,6.286953449249268,886.4565911860465,13.853194775,81.61697395,86.1366728,14.980214325,82.625221275,19.43522395,86.17419352499999,13.435481050000002,20.10272225,82.700383875,83.67488595,85.756423075,85.82742725,61.66316965,82.161789175,13.65810285,65.354590325,73.758967175,79.3340807,17.983071475,19.9843748,13.977095674999997,13.9994494,14.016642675,,,,,0.0,0.0,0.0,0.0,-1.1123162916666667,0.25112379166666665,311.48483516666664,314.47867829166665,303.05980066666666,323.2162322998047
2025-02-01 21:00:00,0.0,0.0,0.16745025000000002,0.00519575,29.22836125,29.89817875,30.49813825,29.8521545,57.380393,50.53510125,48.3012795,52.571676000000004,-3.0606055,-5.320727,-4.950889,-5.6905655,-5.23854075,-5.279634,-5.320727,-5.40291325,79.01340675354004,64.78118848800659,2015.5134887695312,2011.5167236328125,506.14039611816406,8.018357992172241,25.099076271057125,32.56696319580078,6.246978402137756,886.4703235393258,12.798434825000001,80.884099875,85.19863877499999,14.054304625,81.64936405,15.585893175,85.23848222500001,12.45006925,19.06280615,80.87644715,82.620645975,84.90789045,85.100266275,61.183113049999996,80.987980525,12.699661,31.963204725000004,72.647578375,78.311536225,17.67207655,19.671603525000002,12.85909105,12.977736375000001,13.12993075,-4992.33,-4992.435,-4774.55,-4774.5,0.0,0.0,0.0,0.0,-1.1609517916666665,0.1644360416666667,306.9019750833333,309.76821229166666,302.29870091666663,325.16749572753906
2025-02-01 22:00:00,0.0,0.0,0.16078325000000002,0.0,28.99413025,29.568612,30.4184175,29.675454000000002,56.806733,49.89158325,47.67995125,51.915008,-2.77295375,-4.950889,-5.19744775,-5.73165825,-5.279634,-5.279634,-5.36182025,-5.36182025,78.7837438583374,64.29001522064209,2015.4716796875,2011.4957885742188,509.9904327392578,8.031981706619263,25.099076271057125,32.567816734313965,6.206669807434082,886.4689177954544,12.167685474999999,80.1090861,84.491895375,13.322491324999998,80.95179475,16.406057025,84.63552680000001,11.789743699999999,18.470991474999998,80.20428770000001,82.02859085,84.2301807,84.314748875,60.87294065,80.6331868,11.970208975,35.699606599999996,72.218254225,77.745307625,17.165867499999997,19.0895288,12.468915075,12.401227800000001,12.6150607,,,,,0.0,0.0,0.0,0.0,-1.0347020416666666,0.27219208333333333,303.61600445833335,306.3132161666667,301.6956427083333,327.5593566894531
2025-02-01 23:00:00,0.0,0.0,0.164117,0.00852925,28.90372525,29.529984499999998,30.475948250000002,29.600665,56.7623525,49.96308525,47.2262835,51.68242125,-2.814047,-5.15635475,-5.4029135,-5.52619275,-5.238541,-5.238541,-5.320727,-5.4029135,78.94021558761597,64.00142621994019,2015.4715576171875,2011.46435546875,513.5677032470703,8.040649175643921,25.099076271057125,32.57169437408447,6.155301094055176,886.6041550918367,11.6527531,79.78296355,84.100711875,12.988119725,80.6949176,18.8771364,84.19679980000001,11.48326595,18.0656621,80.10673517500001,81.59739665,83.95275310000001,84.062306425,61.2732982,79.9076984,11.558090825,48.367364025,71.948135725,77.287539825,16.487237925,18.435632775,12.333996449999999,12.0082226,12.247790649999999,-4993.825,-4993.83,-4774.9,-4775.1,0.0,0.0,0.0,0.0,-0.9797132916666668,0.322885125,301.4969135,304.08589270833335,301.2817419166667,336.172119140625
2025-02-02 00:00:00,0.0,0.0,0.06558749999999999,0.028920750000000002,27.62408575,27.507381,29.31301275,27.454782,71.83695225,67.0578225,58.91316625,70.20226775,-1.29360125,-5.1563545,-5.23854075,-5.89603075,-5.32072725,-5.36182025,-5.27963425,-5.32072725,77.58294868469238,74.017014503479,2015.5029907226562,2011.590087890625,514.2810363769531,8.00854504108429,25.100640773773186,32.57234859466553,6.126780390739441,886.7718841477273,11.454028025000001,79.31000825000001,83.72476345,12.660211525,80.24953875,16.989019425000002,83.883076925,11.132767225,17.73220305,79.9955558,81.27264242499999,83.514538825,83.72539107499999,61.014759225,79.6527495,11.08904905,31.13229635,71.74316247499999,77.09062355,15.956848825,17.648924174999998,11.77929205,11.934111075,12.037292725,,,,,0.0,0.0,0.0,0.0,0.8853512916666667,2.2459279999999997,300.6906535416667,305.25693670833334,300.22689633333334,330.97926330566406
2025-02-02 01:00:00,0.0,0.0,0.18039175000000002,0.0218625,26.558130249999998,26.317324499999998,29.031936,26.5794985,84.0054465,78.40116675,64.67524325,79.387402,-0.06080775000000001,-5.1152615,-5.32072725,-5.526193,-5.32072725,-5.36182,-5.15635475,-5.23854075,76.38829708099365,80.7672553062439,2015.5450439453125,2011.6740112304688,511.74232482910156,7.9825215339660645,25.094382762908936,32.57255268096924,6.095911383628845,886.8624146989247,11.3615522,78.9392229,83.51051612500001,12.362328825,80.04930175,17.93889365,83.70743172499999,10.831410250000001,17.571705424999998,79.62121355000001,81.055345425,83.2605276,83.372436075,60.36397265000001,79.446280225,11.050907675000001,16.593098375,71.5008606,76.848183925,15.678703500000001,17.54246765,11.481213875,11.526966875000001,11.869389275,-4994.36,-4994.23,-4774.85,-4774.55,0.0,0.0,0.0,0.0,3.1184777083333337,2.991920208333333,300.87388,306.55102516666665,299.56902629166666,330.5596466064453
2025-02-02 02:00:00,0.0,0.0,0.013725000000000001,0.0,26.15870525,25.998441749999998,28.995774,26.50306525,85.208653,79.96188375,65.09685875,80.6686855,0.185751,-5.1974475,-5.3618205,-5.608379,-5.238541,-5.36182025,-5.32072725,-5.4029135,75.92071485519409,82.15824937820435,2015.5345458984375,2011.695068359375,510.51495361328125,7.986628293991089,25.102205276489254,32.572364807128906,6.054194092750549,886.6816264148936,11.35531685,78.955729075,83.70688344999999,12.560902225,80.1935201,15.115778549999998,83.83154855000001,11.0205947,17.708932725,79.568323875,81.23819697500001,83.4673509,83.370346175,61.15398259999999,79.74233427499999,11.132408850000001,16.968777125,71.41632039999999,77.0710861,15.859174849999999,17.683265825,11.6616929,11.677569250000001,11.979499325,,,,,0.0,0.0,0.0,0.0,2.923802,3.787709083333334,299.74311266666666,305.14892533333335,299.4115963333333,336.0881805419922
2025-02-02 03:00:00,0.0,0.0,0.18411675,0.0118625,26.575389,27.00851075,30.022280000000002,27.6775065,81.5456125,73.29904525,60.0095305,73.12316675,-0.63611125,-5.1563545,-5.3618205,-5.567286,-5.15635475,-5.5261925000000005,-5.27963375,-5.3618205,76.43478584289551,80.12750196456909,2015.5344848632812,2011.674072265625,511.4276428222656,7.985904812812805,25.100640773773186,32.570401191711426,6.052273511886597,886.4616945102041,11.9995087,79.78631379999999,84.246241725,13.059474524999999,80.645100375,15.596221474999998,84.33927382499999,11.446102575000001,18.180058675,80.43114567500001,81.73819532499999,83.94393695,84.030218225,61.462294575,80.155125875,11.6592035,18.01486145,71.80159325,77.509711425,16.1735292,18.33871465,12.3775706,12.24374205,12.348528550000001,-4993.42,-4993.32,-4775.4,-4775.45,0.0,0.0,0.0,0.0,2.643708,4.205263166666667,299.57260654166663,304.17341062500003,300.03607370833333,334.2628631591797
2025-02-02 04:00:00,0.0,0.0,0.46078325,0.013725,27.41862025,28.3341745,30.318150250000002,28.92591575,74.85976199999999,65.01796025,56.7738585,65.33602075,-1.62234625,-5.4029135,-5.1152615,-5.7316585,-5.32072725,-5.27963425,-5.52619275,-5.36182025,77.37262725830078,76.42598962783813,2015.4925537109375,2011.590087890625,515.3720855712891,7.994621396064758,25.099076271057125,32.57336616516113,6.033163547515869,886.4166857096774,12.1227088,79.824236025,84.40667895,13.30655745,80.945535575,15.152529974999998,84.4990471,11.725295849999998,18.421881149999997,80.461322525,81.944336225,84.1251309,84.236851275,61.590401275,80.556897675,11.94351035,18.941102525,72.586277375,77.795175025,16.760814225,18.56715,12.350971825,12.45452345,12.7016271,,,,,0.0,0.0,0.0,0.0,-0.18040033333333336,1.3087393333333333,298.746522125,302.58619737500004,300.82933066666664,339.61302185058594
2025-02-02 05:00:00,0.0,0.0,0.5207835,0.0,27.9117375,28.9324905,30.45375775,29.4050615,70.572106,60.975218999999996,55.159721000000005,62.253215,-1.9099982500000001,-5.279634,-5.279634,-5.8138447499999995,-5.279634,-5.238541,-5.32072725,-5.36182025,77.95838499069214,74.10671186447144,2015.5134887695312,2011.569091796875,518.0891418457031,7.984495520591736,25.10376977920532,32.574721336364746,6.03675377368927,886.4544762795699,12.316975875,80.17037810000001,84.563172575,13.5563344,81.050948125,15.455354775,84.75479,11.9592591,18.53743055,80.84099965,82.0447425,84.263175975,84.51901055,61.73759199999999,80.685683575,12.15726215,20.0039981,72.57358007500001,77.968778075,16.656995325,18.6768977,12.726731325,12.5381476,12.824199049999999,-4993.015,-4993.05,-4775.95,-4775.95,0.0,0.0,0.0,0.0,-0.8078673333333334,0.6657521666666667,298.7483882916667,302.23144679166666,301.06702929166664,340.9977722167969
